long,lat,info
-1.881413548,52.46243834,*[100DeobPkstn]Masjid Taqwa. 147 Kyrwicks Lane. 
0.079201609,51.55236786,*[80NoWDeobPkstn]Loxford Muslim Society and Education Centre. 117 Hampton Road. 07903 162740
-0.697610378,52.48765421,*[300DeobBangla]Corby Muslim Association. 30 Stuart Road. 07733 787271
-1.281521916,51.6697456,*[30IrregDeob]Abingdon Muslims. 4 East St Helen Street. 
-0.417566299,51.50689273,"*[600WDeob]Islamic Education & Cultural Society. Former Civic Hall, 3 Pump Lane. 020 8561 7149"
-0.453625917,51.47028009,"*[20Wmulti]Heathrow Airport. 1st floor, Corner btn Arrivals and Departures, Terminal 3; <.... 020 8745 4261"
-1.280145943,51.67018144,"*[50JDeob]Jumu'ah salaah. Abingdon Guildhall, Abbey Close. "
-1.968701184,52.56442006,*[200Deob]Al Hidaya Foundation. 130-140 Walstead Road. 
-0.40694207,51.47825247,*[226WSalf]Masjid-as-Sunnah. 654 Bath Road. 020 8759 9578
-0.284421444,51.4902819,"*[30]Chiswick Mosque. Riverside Properties, 10 London Stile, Wellesley Road. 020 8747 9000"
-0.375222266,51.45897237,*[3000WBrelPkstn]Hounslow Jamia Masjid & Islamic Centre. 367 Wellington Road South. 020 8570 0938
-0.12415097,51.33061596,"*[20NJDeob]Purley musallah. behind 1 The Parade, Old Lodge Lane. "
-1.545590758,51.94121758,"*[50NoWJ]Jumu'ah Salaah. Town Hall, High Street. "
-0.091377497,51.52262302,"*[100WJ]Jumu'ah Salaah. City YMCA, 8 Errol Street. 020 7628 8832"
-0.119564831,51.53273201,*[350NoWSufiBangla]Al-Nehar Mosque & Education Centre. 70 Caledonian Road. 020 7833 5959
-0.096613169,51.52280326,"*[100NoWJ]Jumu'ah Salaah and Dhuhar salaah. Sir Ralph Perring Room, Golden Lane Sport & Fitness, Fann St.... 07896 320900"
-0.092884898,51.5279498,"*[80NoWJ]Jumu'ah Salaah. Betty Brunker Hall, Gambier House, Mora Street and Lever Str.... 07437 432852"
-0.095438361,51.51585519,"*[120WJ]Jumu'ah Salaah. Wax Chandlers Hall, 6 Gresham Street. 020 7606 3591"
-1.232748628,51.60161119,"*[50WJ]Jumu'ah Salaah. Fleet Meadow Community Hall, Sandringham Road. 01235 511985"
-0.107229352,51.56355239,*[1600WSalfMix]Muslim Welfare House. 233 Seven Sisters Road. 020 7263 3071
-0.105630755,51.56362575,*[2100WSalfMix]Finsbury Park Mosque. 7-15 St Thomas's Road. 020 7424 5252
-0.102889538,51.52765777,"*[WStdnt]City University Islaamic Society. City University, 10 Northampton Square. "
-0.203719139,51.52146147,*[1500WArabArab]Muslim Cultural Heritage Centre. 244 Acklam Road. 020 8964 1496
-0.208616853,51.5219563,*[30NoWSalfArab]Al Huda Mosque. 76 Golborne Road. 020 8968 1592
-0.202553,51.485899,*[Arab]Madrassa Khassat Ta'alim. 303 North End Road. 07944 878468
-0.211744309,51.5089094,*[700Shia]Islamic Universal Association. 20 Penzance Place. 020 7602 5273
-0.172718167,51.50016764,"*[50WNJStdnt]Imperial College Union Islamic Society. The Basement, 10 Princes Gardens. "
0.474333912,50.84140733,*[80]Bexhill Masjid and Islamic Centre. 1 Clifford Road. 01424 211977
-0.297872722,51.4158346,*[900WDeobPkstn]Kingston Jamia Mosque. 55 East Road. 020 8549 5315
0.468880981,50.84487596,"*[5NoWIrregBangla][Unsure] Makame Ibadah Musalaah for Bexhill Masjid and Islamic Centre. Shiplu Restauarant, 109-111 London Road. 01424 211977"
-0.11637032,51.46454888,*[200WDeobMix]Lambeth Islamic Cultural Centre. 30 Bellefields Road. not known
-0.112955868,51.47389724,*[1200WArab]Masjid-ul-Qudus. 180-182 Brixton Road. 020 7735 9967
-0.133182406,51.46431493,*[450WShia]Ahl-ul-Bayt Islamic Centre. 11-13 Edgeley Road. not known
-0.136584789,51.4201293,*[1000WShia]Hyderi Islamic Centre. 26 Estreham Road. 020 8769 7553
-1.806339026,51.0725366,*[300NoWSufiBangla]Muslim Association of Salisbury. 25 Wilton Road. 01722 341989
-0.112577,51.465268,*[550WSalf]Masjid Ibnu Taymeeyah. 1 Gresham Road. 020 7326 4098
-0.132171214,51.42854608,*[1100WDeobPkstn]South London Islamic Centre. 8 Mitcham Lane. 020 8677 0588
-2.243030816,53.79785875,*[200WDeob]Daneshouse Islamic Education Centre. 53 Daneshouse Road. 01282 429040
-0.119288564,51.46747807,*[500WDeobPkstn]Khatemun-Nabeyeen Mosque. 35 Stockwell Green. none working
-0.016527772,51.45187081,*[1850WSalf]Lewisham and Kent Islamic Centre. 363-365 Lewisham High Street. 020 8690 5090
-0.197383761,51.4364689,*[550WDeobPkstn]Wimbledon Mosque. 262-264 Durnsford Road. 020 8946 3350
-0.183310211,51.41628792,*[100WDeobBangla]Dar ul Amaan Islamic Centre. 54 Merton High Street. 020 8543 5687
-1.872086311,52.42569296,*[120NoWDeobPkstn]Green Masjid and Madrassah . 713 Yardley Wood Road. 
0.00951916,51.53748703,*[200Brel]Faizan-e-Madinah Masjid. 195 Vicarage Lane. 07877 944374
-0.151888132,51.4167931,*[100BrelGujrti]Al Madina Islamic Centre. 201a Streatham Road. 020 8687 2002
-0.1882933,51.80490014,*[50NoWDeob]Welwyn Islamic Society. 2 Brownfields. 
-1.119100749,52.64051143,*[1000WBrelPkstn]Faizan-e-Madina Masjid. 148 Malabar Road. 01163 194660
-0.271621943,51.65933097,"*[200JMix]Jumu'ah Salaah. Fairway Hall, Brook Close, off Brook Road. 07956 558883"
0.023914576,51.5282051,*[300DeobBangla]Jamiah Madinatul Uloom UK. 163-165 Balaam Street. 020 8472 7001
0.04376024,51.53110017,*[370WBrelPkstn]Jamia Masjid Mohi-ul-Islam Siddiquia. 120-124 Barking Road. 020 8471 2848
0.051248968,51.53266694,*[300NoWMaudBangla]Masjid Bilal & Islamic Centre. 295-297 Barking Road. 020 8472 7488
0.036113262,51.53024586,*[650WMaud]Masjid Ibrahim. 721-723 Barking Road. 020 8548 4390
0.02827853,51.52517218,*[250NoWDeob]Masjid al-Falah. 518 Barking Road. 020 8470 0417
0.017819256,51.52031657,*[700NoWBrelPkstn]Al Habib Jamia Masjid. 269 Barking Road. 020 7511 7406
0.001582503,51.54914056,*[250NoWDeob]Stratford Islamic Association. 3-5 Brydges Road. 020 8519 6367
0.002542734,51.52896435,"*[3000NoWDeob]Masjid Ilyas. Riverine Centre Abbey Mills, Canning Road. 020 8534 5000"
-0.56396395,51.55878008,*[500Shia]Al Muhassin Mosque. Windmill Lane. 01753 663004
0.052582026,51.54767611,*[300DeobGujrti]Church Road Masjid. 2a Church Road. 020 8514 8741
-3.245991915,55.93445342,*[50IrregSufiTurk]Balgreen Mosque and Turkish Community Centre. 199-201 Balgreen Road. 0131 629 5276
0.03192097,51.54413655,*[475WDeobPkstn]Newham North Islamic Association. 88 Green Street. 020 8586 8439
0.048947632,51.54654522,*[300DeobBangla]Baitur Rahman Masjid. 440-442 High Street North. 020 8471 8343
0.049438477,51.54541763,*[160WSalfTamil]Islamic Dawah Centre. 398 High Street North. 020 8586 2140
0.050807744,51.54068846,*[450WDeobGujrti]Masjid-e-Tauheed. 236-238 & 248a High Street North. 020 8548 1600
0.050833225,51.53976926,*[300NoWDeobMix]Madina Masjid & Muslim Cultural Centre. 225 High Street North. 020 8472 3069
0.050723255,51.54158763,*[2000WBrelPkstn]Anjuman-e-Islamia Jamia Mosque. 266-268 High Street North. 020 8472 5663
0.037330985,51.5419246,*[Deob]Khatme-Nubuwwat Academy. 387 Katherine Road. 020 8471 4434
0.036860257,51.54257518,*[450WBrel]Al-Karam Trust Masjid. 411-413 Katherine Road. 
-0.268349648,51.54271197,*[200]Hillside Islamic Cultural Centre. 175 Hillside. 020 3712 4531
0.042550564,51.53848635,*[1000WDeobGujrti]Markaz ud Dawat wal Irshad Islamic Centre. 177-179 Plashet Grove. 020 8552 6133
0.029364824,51.5374203,"*[700WDeobBangla]East End Islamic Centre. 98 Plashet Road, Churston Avenue and 2 Lucas Avenue. 020 8552 2195"
0.033195019,51.5377573,*[1500WBrelPkstn]Al-Hira Masjid and Educational Centre. 241 Plashet Road. 020 8552 7681
0.020199716,51.5458313,*[600WDeob]Azhar Masjid Mosque. 235a Romford Road. 020 8534 5959
0.024805069,51.54621161,*[700WBrel]Adara  or Idara Minhaj-ul-Quran Educational Centre. 292-296 Romford Road. 020 8257 1786
0.027986169,51.54638842,*[400WShiaPkstn]Imamia Islamic Mission. 328 Romford Road. 020 8555 5363
0.034836531,51.54762107,*[400NoWDeobBangla]Forest Gate Mosque. 447-451 Romford Road. 020 8555 6258
0.052780509,51.55226613,*[600WDeobBangla]Shah Jalal Mosque. 720-726 Romford Road. 020 8514 7772
0.024491251,51.53385824,*[300WDeobPkstn]Islamic Centre Upton Park. 72-74 Selwyn Road. 020 8472 2745
0.042325258,51.54257852,*[300NoWBrelGujrti]Masjid-e-Quba. 198 Shrewsbury Road. 020 8470 6332
0.030062199,51.54206473,*[400NoWDeob]International Khatme-Nabuwat Movement. 11-13 St George Road. 020 8552 7052
0.025883317,51.54447017,*[1600NoWDeobGujrti]Quwwatul Islam Mosque. 62-66 Upton Lane. 020 8475 0126
-1.764523387,53.79798062,*[500W]IslamBradford Centre (IBC). 1 City Road. 01274 395521
0.074865818,51.55646545,*[2500WBrelPkstn]Ilford Islamic Centre. 50-58 Albert Road. 020 8478 0347
0.076464415,51.5632756,*[600NoWDeobGujrti]Ilford Mosque. 112 Balfour Road. 020 8478 0347
0.051890016,51.57647612,*[300WMaudBangla]Redbridge Masjid & Islamic Centre. 179 Eastern Avenue. none
0.080004931,51.55021469,"*[600WBrelPkstn]Ilford Muslim Community Centre and Mosque. Community Centre, Eton Road. 020 8514 0706"
-1.277239099,52.90096943,*[40W]Long Eaton Masjid. 68 Derby Road. 
-2.673524693,53.76960914,*[300DeobGujrti]Zakariyya Masjid. 59 Ribbleton Avenue. 
0.098292232,51.56475039,*[600NoWDeobPkstn]Seven Kings Mosque. 645-647 High Road. 020 8590 8600
-2.70507887,53.77017191,*[400Irreg][Unsure] Abrar Academy. 34-36 Garstang Road. 01772 828732
0.02853334,51.59287223,*[350WArabMix]South Woodford Muslim Community Centre. 12-14 or 10-12 Mulberry Way. 020 8989 4759
0.065298379,51.57796798,"*[100WMaudBangla]Redbridge Mosque & Islamic Centre. 28-28A Woodford Avenue, also 34 and 36 Woodford Avenue. 020 8551 6189"
-0.101597,51.498093,"[60Stdnt]London South Bank University Islamic Society . Borough Road Building, Borough Road and Keyworth Street or R.... 020 7815 6060"
-0.069437027,51.46745217,*[1200WDeob]Peckham Islamic Centre. 12 Choumert Grove. 020 7277 8500
-0.036901832,51.47635306,*[100NoWDeobBangla]BWA Muslim Cultural Centre and Mosque. 10a Clifton Rise. 020 8305 8088
-0.076421499,51.48447302,*[800WIrregSufiTurk]New Peckham Mosque. 99-101 Cobourg Road. not known
-0.094311833,51.49746431,*[2500WDeobBangla]Bait-ul-Aziz Islamic Cultural Centre. 1 Dickens Square. 020 7378 7764
-0.072768331,51.45745822,*[300NoWDeobBangla]Ghous-e-Azam Mosque. 23 North Cross Road. 020 8693 0427
-0.075284243,51.48761305,*[250WArab]Old Kent Road Mosque & Islamic Cultural Centre. 365 Old Kent Road. 020 7231 0100
-0.055822134,51.48365458,*[750WArab]Assalatur-Rahman Islamic Association. 141 Ormside Street. 020 7635 7722
-2.709466964,53.76028192,"*[500WJStdnt]Jumu'ah salaah for UCLan Islamic Society. Sir Tom Finney Sports Centre, Marsh Lane. "
-2.707240731,53.76352599,"*[30WmultiStdnt]UCLan Islamic Society. Multi-Faith Centre, 36 St Peter's Square. "
-0.188470781,51.36980956,*[120WDeobPkstn]Sutton Islamic Centre. 62 Oakhill Road. 020 8641 6869
-0.1997,51.36441,"*[250WJ]Muslim Cultural and Welfare Association of Sutton. Sutton Youth Centre, Robin Hood Lane. 020 8647 9041"
-0.157687068,51.36335398,"*[280WDeobPkstn]Muslim Cultural and Welfare Association. Wentworth Hall, 80 Ruskin Road. 020 8647 9041"
-0.347777778,53.75944444,*[200]Masjid As-Sahabah. 15 Epworth Street. 
-1.796232462,53.79964718,*[300BrelPkstn]Al-Hikam Institute. 12 Bull Royd lane. 01274 786001
-1.784547418,53.78091604,*[200WIrregBrelPkstn]Jamia Siddiqui Educational Centre. Paternoster Lane. 01274 504880
-0.058236122,51.51238159,*[1400WMaudBangla]Darul Ummah Masjid. 56 Bigland Street. 020 7790 3400
-0.014636815,51.52924802,*[1500NoWDeobBangla]Bow Central Mosque & Islamic Centre. 246 Bow Road. not known
-0.235271701,51.49166217,"*[50JDeob]Jumu'ah Salaah. Friends Meeting House, 20 Nigel Playfair Avenue. 07507 963799"
-0.07194221,51.51934188,*[3200WSufiBangla]Jamia Masjid. 59 Brick Lane. 020 7247 6052
-0.060835183,51.51070395,*[650WSufiBangla]Madrasah-e-Darul Qirat Mosque. 46-48 Cannon Street Road. 020 7613 0186
-0.064603686,51.51174393,*[400NoWDeobBangla]East London Markazi Mosque. 9-11 Christian Street. 020 7481 1294
-0.014253259,51.52604077,"*[300NoWDeobBangla]Bromley by Bow Bangladeshi Forum & Muslim Cultural Centre. Kingsley Hall, Powis Road. 07930 964592"
-2.433517277,53.60336055,*[100DeobGujrti]Masjid-e-Salaam. 4 Ramsay Street. 
-0.014612675,51.52294011,"*[250NoWDeobBangla]Coventry Cross Mosque & Islamic Centre. Flat 6 Broxbourne House, Devas Street and Empson Street. 020 7987 2133"
-0.041075349,51.5191683,"*[250NoWBangla]Shah Jalal Mosque. 81-83 Duckett Street, Shandy Park. 020 7265 8603"
-0.009983182,51.51150021,*[200NoWSufiBangla]Poplar Central Mosque. 253 East India Dock Road. 020 7536 0726
-1.887856722,52.50395953,*[IrregDeob]DarusSunnah Academy. 127 Frederick Road. 0121 328 3938
-0.05636394,51.51641769,*[1500NoWDeobBangla]Ishaatul Islam Mosque. 16 Ford Square and 18-22 Damien Street. 020 7790 0693
-0.017544329,51.50961054,*[200NoWDeobBangla]Shah Jalal Masjid. 25 Hale Street. 07947 271883
-0.040856,51.522948,"[Stdnt]Queen Mary's Prayer rooms. Queen Mary's College University of London, Mile End Road. "
-0.051262379,51.52098749,*[450WSalf]Al-Huda Cultural Centre and Mosque. 91 Mile End Road. 020 7780 9495
-0.044540763,51.52226672,*[600NoWDeobBangla]Mazahirul Uloom London. 241-243 Mile End Road. 020 7790 0622
-0.074779987,51.52449214,*[450NoWDeobBangla]Shoreditch Masjid Trust. 53-55 Redchurch Street. 020 8507 3640
-0.05599916,51.51126735,*[50NoWBangla]Muslim Community Centre and Mosque. 129 Shadwell Gardens. 020 7791 3288
-0.054636598,51.51168217,*[1700WSufiBangla]Shadwell Jamme Masjid. 143-145 Shadwell Place. 020 3217 3048
-0.028249,51.510102,*[200NoWDeobBangla]Bangladeshi Cultural Centre. 304-306 Stock Place. 020 7719 8066
-0.074688792,51.51771206,*[300NoWDeobBangla]BBC Community Centre. 16 Toynbee Street. 020 7247 7661
-0.019521117,51.48847986,*[125NoWDeobBangla]Madina Jame Masjid and Muslim Community Centre. 248 Westferry Road. 020 7537 2906
-0.065579,51.517468,*[5000WMaudMix]East London Mosque & London Muslim Centre. 46-92 Whitechapel Road. 020 7650 3000
-0.009578168,51.51028662,"*Muslim Cultural and Welfare Association. Robin Hood Garden, 7 Woolmore Street. 020 7538 0756"
0.001899004,51.56310553,*[500NoWDeobGujrti]Masjid-e-Usman. 134a Ashville Road . 020 8558 5601
-0.017809868,51.61104137,*[200NoWDeobGujrti]Chingford Islamic Society. 92 Chingford Mount Road. 020 8523 5826
-0.016930103,51.56337565,*[1000SalfPkstn]Masjid Albirr. 106 Church Road. 020 8558 1328
0.012710989,51.56813747,*[1000NoWDeobGujrti]Leytonstone Mosque. 9 Dacre Road. 020 8539 7251
-0.014612675,51.58379994,*[575WBrelPkstn]Dar-ul-Uloom Qadria Jalani Masjid. 12 East Avenue and St Mary Road. 020 8520 4121
-0.009886622,51.56103123,*[500WBrelPkstn]Muslim Community Trust (Jamia Masjid). 324-328 High Road. 020 8532 8858
-0.008634031,51.57227864,*[900WDeobGujrti]Noor-ur-Islam Mosque. 711-715 High Road. 020 8558 0786
-0.004927218,51.55311336,*[1000WSalfPkstn]Masjid and Madrasah Al-Tawhid. 80 High Road. 020 8519 6655
-0.02155289,51.57173268,*[4000WBrelPkstn]Jamia Masjid Ghosia. 439-451 Lea Bridge Road. 020 8539 4282
-0.027743429,51.58496241,*[700NoWDeobPkstn]Masjid Abu Bakr and Islamic Education Centre (Trust). 26a Mansfield Road. 020 8509 1104
-0.023399591,51.57851304,*[1200NoWDeobGujrti]Masjid-e-Umer Trust. 79 Queens Road. 020 8520 2658
-0.029139519,51.47068442,"*[100NoWArab]Lewisham Way Islamic Centre. First Floor, 199 Lewisham Way. "
-0.013153553,51.58305994,*[800WShiaPkstn]Sakina Islamic Centre. 7-8 Vestry Road. 020 8521 0088
-0.149027556,51.44652344,*[750WDeobGujrti]Balham Mosque. 47A Balham High Road. 020 8673 1000
-0.161816,51.42508,*[700WShiaPkstn]Idara-e-Jafferiya. 18 Church Lane. 020 8672 5373
-0.17037794,51.46783815,*[150WDeobPkstn]Islamic Cultural & Education Centre. 75 Falcon Road. 020 7228 4267
-0.16762197,51.43022674,*[450WDeob]Al Muzzammil Mosque. 8 Gatton Road. 020 8767 7477
-0.158182606,51.43525707,*[100WIrregBrel]Sunni Muslim Association (South London). 20 Tooting Bec Road. 020 8767 6100
-0.163668394,51.43238392,*[2300WDeobGujrti]Tooting Islamic Centre. 127-145 Upper Tooting Road. 020 8767 2344
-0.146594793,51.49075202,"*[200JBangla]Jumu'ah Salaah. Dryburgh Hall, Alderney Street. 020 7828 3360"
-0.134613041,51.51327609,*[150NoWDeobBangla]Islamic Centre. 10 Berwick Street. 020 7437 8840
-0.185780525,51.51244169,*[350JStdnt]Malaysia Hall. 30-34 Queensborough Terrace. 020 7985 1252
-0.172837,51.495655,*[500Shia]Ismaili Centre. 1-7 Cromwell Gardens. 020 7581 2071
-0.135987997,51.51948041,*[830WArabArab]Muslim World League. 46 Goodge Street. 020 7636 7568
-0.149090588,51.50544779,*[730WArabArab]Mayfair Islamic Centre. 19 Hertford Street. 020 7495 8283
-0.205403566,51.52854051,*[120NoWSufiBangla]North Westminster Muslim Cultural Association. 12 Lancefield Street. 020 8968 8187
-0.136186481,51.49114365,"*[200NoWJBrelBangla]Westminster Islamic Centre. Lillington Gardens Tenants Association Community Hall, basem.... 020 7828 4531"
-0.158609748,51.49935616,*[100NoWPkstn]Pakistan High Commission. 35 Lowndes Square. 020 7235 2044
-0.189390779,51.53533148,*[1200WShia]Islamic Centre of England (sic) (ICEL). 140 Maida Vale. 020 7604 5500
-0.171554089,51.51625662,*[410WArab]Salahuddin Trust. 1 Norfolk Place. 020 7402 6874
-0.172836185,51.51594699,*[50Stdnt]Brunei Hall. 35-46 Norfolk Square. 
-0.165175796,51.52891262,*[5400WArabArab]Islamic Cultural Centre. 146 Park Road. 020 7724 3363
-0.117137432,51.51484869,"*[60WStdnt]London School of Economics Islamic Society. Lincoln's Inn Chambers, LSE Building 'L', Portsmouth Street. "
-0.193977356,51.52311367,*[250NoWArab]Masjid Khalil. 7 Sutherland Avenue. 020 7286 4478
-0.130221248,51.49312093,"*[120NoWJDeobBangla]Jumu'ah Salaah. Grosvenor Hall, 20 Tothill House, Vincent Street. 020 7828 4531"
-0.479804277,51.37431536,"*[200DeobBangla]Surrey Islamic Trust. St Augustines Church, Albert Road. 01932 858912"
0.381034613,51.44122895,*[300WBrel]Gravesend Muslim Cultural Centre. 11 Albion Terrace. 01474 323092
-0.016302466,51.52828687,"[Bangla][Unsure] Darul Arqam. 6 Rudstone House, Bromley High Street. 020 8980 2604"
-1.169626862,52.96366594,*[200WSalf]Jamia Ummah. Rear of 39 Radford Road. 
-0.187684894,51.49249135,*[ArabArab]The Mosque of Qatar Embassy. 30 Collingham Gardens. 
-0.052005351,51.41463686,*[70NoWDeob]Mosque and Islamic Centre. 157a High Street. 020 8659 0042
-0.110237,51.551819,"[Stdnt]London Metropolitan University Islamic Society (North Campus). Prayer Room, Spirituality Centre. "
-0.323866,51.539806,Caribbean Islamic Cultural Society. 98 Horsenden Lane South. 020 8997 2323
-0.026220434,51.52549115,*[250NoWDeobBangla]British Estate Islamic Education Centre. 31 Merchant Street. not known
-0.347608924,51.56832086,"*[50NoWJ]Jumu'ah Salaah. The Communal Hall, Northolt Road. 07886 956506"
-0.07327795,51.5153194,"[Stdnt]London Metropolitan University Islamic Society (City Campus). Prayer room (City campus), Level 5, room 512, Calcutta House.... "
-0.173180848,51.51721718,"*[30Wmulti]Prayer Room. Ground floor, Clarence Wing,  St Mary's Hospital, Praed Stre.... "
-0.059956759,51.50519402,"*[250NoWBrelBangla]Wapping Noorani Masjid & Cultural Centre. 2nd Floor, Wapping Youth Club, Tench Street. 020 7613 0186"
-0.031698346,51.53258184,*[350NoWDeobBangla]Bow Muslim Community Centre. 515b-517 Roman Road. 020 8983 1661
-0.364410281,51.54279538,*[2000Shia]Al Masjid ul Husseini. Rowdell Road. 020 8841 5623
-0.228308,51.495859,[1000Shia]Tawheed Islamic Centre. 30-32 Southerton Road. 020 8746 3158
-0.345903039,51.47482779,*[600WShia]Husseini Islamic Mission Mosque. 19 Thornbury Road. 0208 569 8823
-0.073656142,51.58373577,*[70]Seven Sisters Islamic Centre. 41 Suffield Road. 
-0.339256,51.61296,[Stdnt]Harrow College Islamic Society (HCIS). . 
-0.153229237,51.60267241,*[400WIrregArab]Al-Rahma Islamic Centre. 116 Coppetts Road. 020 8444 2975
-1.859747171,52.45160267,*[1000NoWDeobPkstn]Masjid Abdullah bin Masood. 78 Evelyn Road. 0121 772 2189
-0.044304729,51.54809644,"*[140W]Al-Hudaa Islamic Prayer Group. Units 13-20, 150 Homerton High Street. 07946 555167"
-0.120854974,51.56592668,*[200NoWDeobBangla]Masjid-e-Yusuf. 440 Hornsey Road. 07956 546564
-0.116681457,51.51178733,"[150WStdnt]Kings College London Islamic Society. Strand Campus, The Strand. "
-0.20121932,51.53278874,*[300WMix]Carlton Vale Mosque. 88-90 Canterbury Road. 020 7625 5789
-0.415377617,51.48125929,*[400DeobPkstn]Anjuman Hidaya Heathrow Masjid. Park Lane off High Street off Bath Road. 07931 333611
-1.198099852,52.76949378,*[540WBangla]Loughborough Mosque and Islamic Cultural Association. 83-85 King Street. 01509 214500
-1.227234006,52.76541712,"*[Stdnt]Loughborough Students Union Islamic Society. Brockington Building, University of Loughborough. "
-1.205604672,52.77817489,*[500DeobBangla]Shahjalal Centre. 80a Rendell Street. 01509 264517
-0.493644476,51.90078286,*[250Deob]Zakariya Masjid and Madresa-e-Furqaniah. Beadlow Road. 07977 076432
-0.432350636,51.89569182,*[750NoWDeobBangla]Al-Jalal Masjid. 314 Biscot Road. 01582 411744
-0.425913334,51.88483586,*[2000NoWDeobBangla]Bury Park Jamia Masjid. 21-27 Bury Park Road. 01582 725412
-0.428654552,51.88659405,*[550WSalf]Luton Islamic Centre. 116 Bury Park Road. 01582 724647
-0.422319174,51.88682582,*[200NoWDeobPkstn]Masjid-e-Noor. 20 Cromwell Road. 01582 414031
-0.438506,51.89494,*[300NoWDeob]Baitul-Abrar Jami Masjid. 364-366 Leagrave Road. 01582 595535
-0.430043936,51.88726949,*[1700WBrelBangla]Jalalabad Jame Masjid. 34-40 Leagrave Road. 01582 483581
-0.433396697,51.88446004,*[500WMaudPkstn]Madina Masjid. 126-130 Oak Road. 01582 727734
-0.440606475,51.88743173,*[280WDeob]Masjid al Madani. 12-16 Portland Road. 01582 515958
-0.445375443,51.89581762,*[4700WBrelPkstn]Jamia al-Akbaria. 241 Selbourne Road. 01582 561452
-0.433525443,51.88747974,"*[1300WBrelPkstn]Jamia Islamia Ghousia Trust. 23, 23a Westbourne Road. 01582 410704"
-0.432063639,51.88721983,*[4500WBrelPkstn]Jamia Masjid Ghousia. 2-10 Westbourne Road. 01582 734988
-2.807317972,53.5461758,"*[100NoWJDeob]Jumu'ah Salaah. Liverpool Road Hall, 33 Liverpool Road. 07834 719789"
-2.497356534,53.74907321,*[50Deob]Islamic Centre. 30-32 Whitehead Street. 
-0.717005432,51.52545587,*[500WBrelPkstn]Nur-ul-Islam Mosque. Holmanleaze. 01628 629423
0.527111739,51.27056211,*[380WSalfPkstn]Maidstone Community and Islamic Centre. 20-28 Mote Road. 01622 759973
-2.202731967,53.43782193,*[Shia]Anjuman-e-Hamidi . 47 Burnage Hall Road. 0161 224 3878
-2.192641497,53.44783563,*[200WShia]Al-Masjid al-Nur. 5-9 Woodfold Avenue. 0161 224 3878
-2.283579111,53.45606464,*[1050WBrel]Faizan-e-Islam Educational & Cultural Organisation. 235 Ayres Road. 0161 877 4827
-1.990327835,52.57154447,"*[100Irreg]Bilal Academy. Unit 2, Rear of 226 Milton Street. "
-2.19012022,53.44614874,*[1600WMaudPkstn]UK Islamic Mission. 2 Barlow Road. 0161 224 5143
-2.262994498,53.447481,*[100NoWBrelPkstn]Shere-Rabbani Mosque. 11a Bedford Avenue. 0161 861 9778
-2.239483595,53.50497773,*[600WShiaPkstn]Al Hussain Masjid. 54 Bellot Street. 07866 636907
-2.202066779,53.45080988,*[800WDeobBangla]Al-Quba Mosque. 109-115 Beresford Road. 0161 249 0307
-2.26662755,53.46081732,*[1000WDeob]Masjid-e-Imdadiah. 26 Blackburn Street. 0161 232 9851
-2.246854305,53.42264353,*[950WSalfArab]Didsbury Mosque and Islamic Centre. 271 Burton Road. 0161 434 2254
-2.26087153,53.52115687,*[320WDeobPkstn]Masjid Bilal. 52 Bury Old Road. 0161 740 2125
-2.237831354,53.50542759,*[1150WMaudPkstn]UKIM - Markazi Jamia Masjid Khizra. 421-425 Cheetham Hill Road. 0161 205 6662
-2.258500457,53.44814872,*[400NoWDeobPkstn]Zakariyyah Masjid and Madrassah. 22-24 Clarendon Road. 0161 881 9860
-2.244027257,53.5047512,*[300WSalf]Markaz as-Salafi bi Manchester. 2 Dudley Street. 0161 708 0417
-2.20249325,53.45232888,*[280WBrelPkstn]Ithad-ul-Muslemeen. 92 Duncan Road. 0161 248 5817
-2.226265669,53.45113892,*[1500NoWSufiBangla]Shah Jalal Mosque and Islamic Centre. 1a and 2 Eileen Grove. 0161 224 2165
-2.232177258,53.45496263,*Al Furqaan Mosque. 42 Great Southern Street. 0161 248 6143
-2.081758976,53.45033069,*[500NoWDeobBangla]Hyde Jamia Mosque and Islamic Centre. 16-18 Greenfield Street and 21 Jackson Street (corner site). 0161 368 1551
-2.327958942,53.38064697,"*[300WMix]Islamic Cultural Centre. St David's Church, Grove Lane. "
-2.239397764,53.50186687,*[800NoWDeob]Al-Falah Islamic Centre. 96 Heywood Street. 0161 205 0439
-2.221695185,53.47079685,*[400WShiaArab]Dar Al-Islam Foundation. 2a Higher Ardwick. 0161 274 4534
-2.213661969,53.43890681,*[200Maud]Salahadeen Al-Ayubi Mosque. 61-63 Ladybarn Lane. 0161 257 2777
-2.345227003,53.48304692,*[500WArabMix]Eccles Mosque. 5 Liverpool Road. 0161 789 2609
-2.237069607,53.47123111,"*[Stdnt]MMU Prayer Room - The Salaam Chamber. Manchester Metropolitan University Students Union, Oxford Ro.... 0161 272 6324"
-2.350811362,53.37663417,*[50Stdnt]Altrincham Grammar School for Boys Islamic Society . Marlborough Road. 
-2.20887959,53.43278864,*[800NoWSufi]Khanqah Naqshbandia Mujaddidia. 181a Mauldeth Road. 0161 257 2424
-2.264685631,53.45875406,*[DeobGujrti]Falahul Muslimeen Islamic Cultural Centre. 3-5 Milner Street. 0161 226 0876
